year,season_type,game_id,team,opp,week,gsis_id,pos,player,attempts_total,yards_total,td_total,fumbles_total,fumbles_lost_total,fumbles_out_of_bounds_total,epa_total,attempts_designed,yards_designed,td_designed,fumbles_designed,fumbles_lost_designed,fumbles_out_of_bounds_designed,epa_designed,attempts_scramble,yards_scramble,td_scramble,fumbles_scramble,fumbles_lost_scramble,fumbles_out_of_bounds_scramble,epa_scramble,attempts_kneel,yards_kneel,td_kneel,fumbles_kneel,fumbles_lost_kneel,fumbles_out_of_bounds_kneel,epa_kneel,attempts,yards,td,fumbles,fumbles_lost,fumbles_out_of_bounds,epa
2020,REG,2020_03_CIN_PHI,PHI,CIN,3.0,00-0034414,RB,B.Scott,3.0,5.0,0.0,0.0,0.0,0.0,-1.5543949446291663,3.0,5.0,0.0,0.0,0.0,0.0,-1.5543949446291663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,-1.5543949446291663
2020,REG,2020_03_CIN_PHI,PHI,CIN,3.0,00-0035243,RB,M.Sanders,18.0,95.0,0.0,0.0,0.0,0.0,1.0340998113970274,18.0,95.0,0.0,0.0,0.0,0.0,1.0340998113970274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,95.0,0.0,0.0,0.0,0.0,1.0340998113970274
2020,REG,2020_03_CIN_PHI,PHI,CIN,3.0,00-0036389,QB,J.Hurts,2.0,5.0,0.0,1.0,0.0,0.0,-0.0106609673239292,2.0,5.0,0.0,1.0,0.0,0.0,-0.0106609673239292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,-0.0106609673239292
2020,REG,2020_03_DAL_SEA,DAL,SEA,3.0,00-0033045,RB,E.Elliott,14.0,34.0,1.0,0.0,0.0,0.0,0.1389600314432753,14.0,34.0,1.0,0.0,0.0,0.0,0.1389600314432753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,1.0,0.0,0.0,0.0,0.1389600314432753
2020,REG,2020_03_DAL_SEA,DAL,SEA,3.0,00-0033077,QB,D.Prescott,6.0,26.0,0.0,0.0,0.0,0.0,2.637666500639171,2.0,5.0,0.0,0.0,0.0,0.0,1.8611742232460533,3.0,22.0,0.0,0.0,0.0,0.0,0.7764922773931175,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,2.637666500639171
2020,REG,2020_03_DAL_SEA,DAL,SEA,3.0,00-0036358,WR,C.Lamb,1.0,1.0,0.0,0.0,0.0,0.0,0.2115480361972004,1.0,1.0,0.0,0.0,0.0,0.0,0.2115480361972004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2115480361972004
2020,REG,2020_03_DAL_SEA,SEA,DAL,3.0,00-0029263,QB,R.Wilson,6.0,22.0,0.0,0.0,0.0,0.0,-0.7849054264952428,1.0,-1.0,0.0,0.0,0.0,0.0,-0.8802467617206275,4.0,24.0,0.0,0.0,0.0,0.0,0.0953413352253848,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,-0.7849054264952428
2020,REG,2020_03_DAL_SEA,SEA,DAL,3.0,00-0031045,RB,C.Hyde,4.0,12.0,0.0,0.0,0.0,0.0,-1.7003522953018546,4.0,12.0,0.0,0.0,0.0,0.0,-1.7003522953018546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,-1.7003522953018546
2020,REG,2020_03_DAL_SEA,SEA,DAL,3.0,00-0033594,RB,C.Carson,14.0,64.0,0.0,0.0,0.0,0.0,0.4912175429344646,14.0,64.0,0.0,0.0,0.0,0.0,0.4912175429344646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,0.0,0.0,0.0,0.4912175429344646
2020,REG,2020_03_DAL_SEA,SEA,DAL,3.0,00-0035594,RB,T.Homer,2.0,19.0,0.0,0.0,0.0,0.0,0.6979788877652027,2.0,19.0,0.0,0.0,0.0,0.0,0.6979788877652027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.6979788877652027
2020,REG,2020_03_DET_ARI,ARI,DET,3.0,00-0033118,RB,K.Drake,18.0,73.0,0.0,0.0,0.0,0.0,2.3194980200496502,18.0,73.0,0.0,0.0,0.0,0.0,2.3194980200496502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,73.0,0.0,0.0,0.0,0.0,2.3194980200496502
2020,REG,2020_03_DET_ARI,ARI,DET,3.0,00-0034681,RB,C.Edmonds,3.0,13.0,0.0,0.0,0.0,0.0,0.28518805553903803,3.0,13.0,0.0,0.0,0.0,0.0,0.28518805553903803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.28518805553903803
2020,REG,2020_03_DET_ARI,ARI,DET,3.0,00-0035228,QB,K.Murray,5.0,29.0,1.0,0.0,0.0,0.0,3.135871392209083,4.0,22.0,1.0,0.0,0.0,0.0,2.1784794055856764,1.0,7.0,0.0,0.0,0.0,0.0,0.9573919866234064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,0.0,0.0,0.0,3.135871392209083
2020,REG,2020_03_DET_ARI,ARI,DET,3.0,00-0035527,WR,A.Isabella,1.0,-6.0,0.0,0.0,0.0,0.0,-1.8032488820608703,1.0,-6.0,0.0,0.0,0.0,0.0,-1.8032488820608703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,-1.8032488820608703
2020,REG,2020_03_DET_ARI,DET,ARI,3.0,00-0025394,RB,A.Peterson,22.0,75.0,0.0,0.0,0.0,0.0,-4.003818503639195,22.0,75.0,0.0,0.0,0.0,0.0,-4.003818503639195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,75.0,0.0,0.0,0.0,0.0,-4.003818503639195
2020,REG,2020_03_DET_ARI,DET,ARI,3.0,00-0026498,QB,M.Stafford,1.0,-3.0,0.0,0.0,0.0,0.0,-0.4051729766120951,1.0,-3.0,0.0,0.0,0.0,0.0,-0.4051729766120951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,-0.4051729766120951
2020,REG,2020_03_DET_ARI,DET,ARI,3.0,00-0033572,WR,J.Agnew,1.0,2.0,0.0,0.0,0.0,0.0,-0.4217625678284094,1.0,2.0,0.0,0.0,0.0,0.0,-0.4217625678284094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.4217625678284094
2020,REG,2020_03_DET_ARI,DET,ARI,3.0,00-0034349,RB,K.Johnson,3.0,16.0,0.0,0.0,0.0,0.0,0.5600542930187657,3.0,16.0,0.0,0.0,0.0,0.0,0.5600542930187657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.5600542930187657
2020,REG,2020_03_GB_NO,GB,NO,3.0,00-0023459,QB,A.Rodgers,2.0,12.0,0.0,0.0,0.0,0.0,0.20331715681823015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,2.407453696476296,1.0,-1.0,0.0,0.0,0.0,0.0,-2.204136539658066,1.0,13.0,0.0,0.0,0.0,0.0,2.407453696476296
2020,REG,2020_03_GB_NO,GB,NO,3.0,00-0032404,RB,T.Ervin,1.0,5.0,0.0,0.0,0.0,0.0,0.036628199508413666,1.0,5.0,0.0,0.0,0.0,0.0,0.036628199508413666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.036628199508413666
2020,REG,2020_03_GB_NO,GB,NO,3.0,00-0033293,RB,A.Jones,16.0,69.0,1.0,0.0,0.0,0.0,-0.9614827070035976,16.0,69.0,1.0,0.0,0.0,0.0,-0.9614827070035976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,69.0,1.0,0.0,0.0,0.0,-0.9614827070035976
2020,REG,2020_03_GB_NO,GB,NO,3.0,00-0033948,RB,J.Williams,6.0,14.0,0.0,0.0,0.0,0.0,0.0810132576152685,6.0,14.0,0.0,0.0,0.0,0.0,0.0810132576152685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0810132576152685
2020,REG,2020_03_GB_NO,GB,NO,3.0,00-0034521,WR,A.Lazard,1.0,-2.0,0.0,0.0,0.0,0.0,-0.948653447907418,1.0,-2.0,0.0,0.0,0.0,0.0,-0.948653447907418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-0.948653447907418
2020,REG,2020_03_GB_NO,NO,GB,3.0,00-0030513,RB,L.Murray,12.0,58.0,0.0,0.0,0.0,0.0,1.3020799857331438,12.0,58.0,0.0,0.0,0.0,0.0,1.3020799857331438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,58.0,0.0,0.0,0.0,0.0,1.3020799857331438
2020,REG,2020_03_GB_NO,NO,GB,3.0,00-0033357,QB,T.Hill,2.0,6.0,0.0,1.0,1.0,0.0,-5.358209492173046,1.0,-2.0,0.0,1.0,1.0,0.0,-5.71873670630157,1.0,8.0,0.0,0.0,0.0,0.0,0.3605272141285241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,-5.358209492173046
2020,REG,2020_03_GB_NO,NO,GB,3.0,00-0033906,RB,A.Kamara,6.0,58.0,0.0,0.0,0.0,0.0,0.1839124197140336,6.0,58.0,0.0,0.0,0.0,0.0,0.1839124197140336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,0.0,0.0,0.0,0.0,0.1839124197140336
2020,REG,2020_03_HOU_PIT,HOU,PIT,3.0,00-0032187,RB,Da.Johnson,13.0,23.0,1.0,0.0,0.0,0.0,-4.535893959662644,13.0,23.0,1.0,0.0,0.0,0.0,-4.535893959662644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,1.0,0.0,0.0,0.0,-4.535893959662644
2020,REG,2020_03_HOU_PIT,HOU,PIT,3.0,00-0032393,RB,C.Prosise,1.0,1.0,0.0,0.0,0.0,0.0,-0.4916897231014445,1.0,1.0,0.0,0.0,0.0,0.0,-0.4916897231014445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4916897231014445
2020,REG,2020_03_HOU_PIT,HOU,PIT,3.0,00-0033537,QB,D.Watson,1.0,5.0,0.0,0.0,0.0,0.0,0.07516339630819857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.07516339630819857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.07516339630819857
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0022924,QB,B.Roethlisberger,5.0,-3.0,0.0,0.0,0.0,0.0,-6.359328383143293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.9849742047954352,4.0,-5.0,0.0,0.0,0.0,0.0,-5.374354178347858,1.0,2.0,0.0,0.0,0.0,0.0,-0.9849742047954352
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0033553,RB,J.Conner,18.0,109.0,1.0,0.0,0.0,0.0,5.734391543956008,18.0,109.0,1.0,0.0,0.0,0.0,5.734391543956008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,109.0,1.0,0.0,0.0,0.0,5.734391543956008
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0034331,RB,J.Samuels,1.0,1.0,0.0,0.0,0.0,0.0,-1.80596411759738,1.0,1.0,0.0,0.0,0.0,0.0,-1.80596411759738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.80596411759738
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0035216,WR,D.Johnson,1.0,9.0,0.0,0.0,0.0,0.0,0.9121909548994154,1.0,9.0,0.0,0.0,0.0,0.0,0.9121909548994154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.9121909548994154
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0035217,RB,B.Snell,7.0,11.0,0.0,0.0,0.0,0.0,-2.126552044850541,7.0,11.0,0.0,0.0,0.0,0.0,-2.126552044850541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,-2.126552044850541
2020,REG,2020_03_HOU_PIT,PIT,HOU,3.0,00-0036336,RB,A.McFarland,6.0,42.0,0.0,0.0,0.0,0.0,-0.029768370557576352,6.0,42.0,0.0,0.0,0.0,0.0,-0.029768370557576352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,0.0,0.0,0.0,0.0,-0.029768370557576352
2020,REG,2020_03_KC_BAL,BAL,KC,3.0,00-0027966,RB,M.Ingram,7.0,30.0,0.0,0.0,0.0,0.0,-0.5225856088800356,7.0,30.0,0.0,0.0,0.0,0.0,-0.5225856088800356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,-0.5225856088800356
2020,REG,2020_03_KC_BAL,BAL,KC,3.0,00-0034184,RB,G.Edwards,4.0,39.0,0.0,0.0,0.0,0.0,2.020101558591705,4.0,39.0,0.0,0.0,0.0,0.0,2.020101558591705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0,2.020101558591705
2020,REG,2020_03_KC_BAL,BAL,KC,3.0,00-0034796,QB,L.Jackson,9.0,83.0,0.0,0.0,0.0,0.0,5.952240222017281,5.0,55.0,0.0,0.0,0.0,0.0,3.2508587209158573,3.0,29.0,0.0,0.0,0.0,0.0,2.701381501101423,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,0.0,0.0,0.0,0.0,5.952240222017281
2020,REG,2020_03_KC_BAL,BAL,KC,3.0,00-0036158,RB,J.Dobbins,1.0,6.0,0.0,0.0,0.0,0.0,1.3240740237524733,1.0,6.0,0.0,0.0,0.0,0.0,1.3240740237524733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.3240740237524733
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0028074,RB,A.Sherman,1.0,0.0,0.0,0.0,0.0,0.0,-3.262742165243253,1.0,0.0,0.0,0.0,0.0,0.0,-3.262742165243253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.262742165243253
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0033040,WR,T.Hill,2.0,25.0,0.0,0.0,0.0,0.0,2.787757342448458,2.0,25.0,0.0,0.0,0.0,0.0,2.787757342448458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,2.787757342448458
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0033873,QB,P.Mahomes,4.0,26.0,1.0,0.0,0.0,0.0,3.8745813943678513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,1.0,0.0,0.0,0.0,3.8745813943678513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,1.0,0.0,0.0,0.0,3.8745813943678513
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0034301,RB,Darr.Williams,2.0,6.0,0.0,0.0,0.0,0.0,-1.5416969038778916,2.0,6.0,0.0,0.0,0.0,0.0,-1.5416969038778916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,-1.5416969038778916
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0035148,RB,D.Thompson,2.0,11.0,0.0,1.0,1.0,0.0,-5.447564728092403,2.0,11.0,0.0,1.0,1.0,0.0,-5.447564728092403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0,0.0,-5.447564728092403
2020,REG,2020_03_KC_BAL,KC,BAL,3.0,00-0036360,RB,C.Edwards-Helaire,20.0,64.0,0.0,0.0,0.0,0.0,-4.282364739628974,20.0,64.0,0.0,0.0,0.0,0.0,-4.282364739628974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,64.0,0.0,0.0,0.0,0.0,-4.282364739628974
2020,REG,2020_03_LA_BUF,BUF,LA,3.0,00-0032209,RB,T.Yeldon,3.0,18.0,0.0,0.0,0.0,0.0,0.8951401759986765,3.0,18.0,0.0,0.0,0.0,0.0,0.8951401759986765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.8951401759986765
2020,REG,2020_03_LA_BUF,BUF,LA,3.0,00-0033466,WR,I.McKenzie,1.0,4.0,0.0,0.0,0.0,0.0,-0.1792307805735618,1.0,4.0,0.0,0.0,0.0,0.0,-0.1792307805735618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-0.1792307805735618
2020,REG,2020_03_LA_BUF,BUF,LA,3.0,00-0034857,QB,J.Allen,4.0,8.0,1.0,0.0,0.0,0.0,1.2538815765001345,4.0,8.0,1.0,0.0,0.0,0.0,1.2538815765001345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,1.2538815765001345
2020,REG,2020_03_LA_BUF,BUF,LA,3.0,00-0035250,RB,D.Singletary,13.0,71.0,0.0,0.0,0.0,0.0,0.8873221555259078,13.0,71.0,0.0,0.0,0.0,0.0,0.8873221555259078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71.0,0.0,0.0,0.0,0.0,0.8873221555259078
2020,REG,2020_03_LA_BUF,LA,BUF,3.0,00-0030431,WR,R.Woods,3.0,30.0,0.0,0.0,0.0,0.0,2.596064204873983,3.0,30.0,0.0,0.0,0.0,0.0,2.596064204873983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,2.596064204873983
2020,REG,2020_03_LA_BUF,LA,BUF,3.0,00-0031806,RB,M.Brown,7.0,19.0,0.0,0.0,0.0,0.0,-0.6606929307745304,7.0,19.0,0.0,0.0,0.0,0.0,-0.6606929307745304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,-0.6606929307745304
2020,REG,2020_03_LA_BUF,LA,BUF,3.0,00-0033106,QB,J.Goff,2.0,4.0,1.0,0.0,0.0,0.0,0.8883909984724596,1.0,1.0,1.0,0.0,0.0,0.0,0.945824051334057,1.0,3.0,0.0,0.0,0.0,0.0,-0.05743305286159739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.8883909984724596
2020,REG,2020_03_LA_BUF,LA,BUF,3.0,00-0035664,RB,D.Henderson,20.0,114.0,1.0,0.0,0.0,0.0,6.737391095026396,20.0,114.0,1.0,0.0,0.0,0.0,6.737391095026396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,1.0,0.0,0.0,0.0,6.737391095026396
2020,REG,2020_03_LV_NE,LV,NE,3.0,00-0031280,QB,D.Carr,2.0,10.0,0.0,0.0,0.0,0.0,0.1725578460609543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.1725578460609543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.1725578460609543
2020,REG,2020_03_LV_NE,LV,NE,3.0,00-0032972,RB,D.Booker,3.0,31.0,0.0,0.0,0.0,0.0,2.609107484749984,3.0,31.0,0.0,0.0,0.0,0.0,2.609107484749984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,2.609107484749984
2020,REG,2020_03_LV_NE,LV,NE,3.0,00-0033025,RB,J.Richard,1.0,14.0,0.0,0.0,0.0,0.0,1.0845238732290454,1.0,14.0,0.0,0.0,0.0,0.0,1.0845238732290454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0845238732290454
2020,REG,2020_03_LV_NE,LV,NE,3.0,00-0035700,RB,J.Jacobs,16.0,71.0,0.0,1.0,1.0,0.0,-5.804529294022357,16.0,71.0,0.0,1.0,1.0,0.0,-5.804529294022357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,1.0,1.0,0.0,-5.804529294022357
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0027150,WR,J.Edelman,1.0,-1.0,0.0,0.0,0.0,0.0,-0.752454775152728,1.0,-1.0,0.0,0.0,0.0,0.0,-0.752454775152728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.752454775152728
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0027939,QB,C.Newton,9.0,27.0,0.0,0.0,0.0,0.0,-2.1218330006478867,5.0,9.0,0.0,0.0,0.0,0.0,-1.9702174837249844,1.0,21.0,0.0,0.0,0.0,0.0,1.7557485372526571,3.0,-3.0,0.0,0.0,0.0,0.0,-1.9073640541755594,6.0,30.0,0.0,0.0,0.0,0.0,-0.21446894647232728
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0030288,RB,R.Burkhead,6.0,49.0,2.0,0.0,0.0,0.0,6.7646345417015254,6.0,49.0,2.0,0.0,0.0,0.0,6.7646345417015254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,2.0,0.0,0.0,0.0,6.7646345417015254
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0034845,RB,S.Michel,9.0,117.0,0.0,0.0,0.0,0.0,5.2012745278771035,9.0,117.0,0.0,0.0,0.0,0.0,5.2012745278771035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,117.0,0.0,0.0,0.0,0.0,5.2012745278771035
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0035624,WR,N.Harry,1.0,2.0,0.0,0.0,0.0,0.0,-0.3252090229652822,1.0,2.0,0.0,0.0,0.0,0.0,-0.3252090229652822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.3252090229652822
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0036096,RB,J.Taylor,11.0,43.0,0.0,0.0,0.0,0.0,1.961756641394459,11.0,43.0,0.0,0.0,0.0,0.0,1.961756641394459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.0,0.0,0.0,0.0,0.0,1.961756641394459
2020,REG,2020_03_LV_NE,NE,LV,3.0,00-0036100,WR,I.Zuber,1.0,13.0,0.0,0.0,0.0,0.0,0.8947658426477574,1.0,13.0,0.0,0.0,0.0,0.0,0.8947658426477574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.8947658426477574
2020,REG,2020_03_MIA_JAX,JAX,MIA,3.0,00-0030404,RB,C.Thompson,2.0,3.0,0.0,0.0,0.0,0.0,-1.6961712822667323,2.0,3.0,0.0,0.0,0.0,0.0,-1.6961712822667323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,-1.6961712822667323
2020,REG,2020_03_MIA_JAX,JAX,MIA,3.0,00-0035289,QB,G.Minshew II,3.0,22.0,0.0,0.0,0.0,0.0,1.0695126576465557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0695126576465557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0695126576465557
2020,REG,2020_03_MIA_JAX,JAX,MIA,3.0,00-0035831,RB,J.Robinson,11.0,46.0,2.0,0.0,0.0,0.0,0.374145936249988,11.0,46.0,2.0,0.0,0.0,0.0,0.374145936249988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0,2.0,0.0,0.0,0.0,0.374145936249988
