year,season_type,game_id,team,opp,week,attempts_total,yards_total,td_total,fumbles_total,fumbles_lost_total,fumbles_out_of_bounds_total,epa_total,attempts_designed,yards_designed,td_designed,fumbles_designed,fumbles_lost_designed,fumbles_out_of_bounds_designed,epa_designed,attempts_scramble,yards_scramble,td_scramble,fumbles_scramble,fumbles_lost_scramble,fumbles_out_of_bounds_scramble,epa_scramble,attempts_kneel,yards_kneel,td_kneel,fumbles_kneel,fumbles_lost_kneel,fumbles_out_of_bounds_kneel,epa_kneel,attempts,yards,td,fumbles,fumbles_lost,fumbles_out_of_bounds,epa,attempts_rb,yards_rb,td_rb,epa_rb,attempts_qb_designed,yards_qb_designed,td_qb_designed,epa_qb_designed,attempts_qb_scramble,yards_qb_scramble,td_qb_scramble,epa_qb_scramble,attempts_qb_kneel,yards_qb_kneel,epa_qb_kneel,attempts_wr,yards_wr,td_wr,epa_wr,attempts_other,yards_other,td_other,epa_other
2020,REG,2020_08_PIT_BAL,PIT,BAL,8,16,48,1,0,0,0,-1.048213247442618,16,48,1,0,0,0,-1.048213247442618,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,16,48,1,0,0,0,-1.048213247442618,16,48,1,-1.048213247442618,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_08_SF_SEA,SEA,SF,8,28,101,1,0,0,0,-0.37784347747219726,24,83,1,0,0,0,-0.6653860522783361,1,21,0,0,0,0,1.5681616037618369,3,-3,0,0,0,0,-1.280619028955698,25,104,1,0,0,0,0.9027755514835007,19,45,1,-2.7330486547434703,2,5,0,0.7996151132392696,1,21,0,1.5681616037618369,3,-3,-1.280619028955698,2,28,0,1.9261169384699315,1,5,0,-0.6580694492440671
2020,REG,2020_08_SF_SEA,SF,SEA,8,22,52,2,2,0,1,1.3038288147654382,20,51,2,2,0,1,1.7099946828093378,1,2,0,0,0,0,-0.4061658680438995,1,-1,0,0,0,0,0.0,21,53,2,2,0,1,1.3038288147654382,18,48,2,1.2725176988169549,2,3,0,0.43747698399238294,1,2,0,-0.4061658680438995,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_08_TB_NYG,NYG,TB,8,24,101,1,0,0,0,0.2559899259940721,22,87,1,0,0,0,-1.103006709832698,1,15,0,0,0,0,1.3589966358267702,1,-1,0,0,0,0,0.0,23,102,1,0,0,0,0.2559899259940721,20,72,1,-2.1431938216555864,1,6,0,0.1502947628032416,1,15,0,1.3589966358267702,1,-1,0.0,0,0,0,0.0,1,9,0,0.8898923490196466
2020,REG,2020_08_TB_NYG,TB,NYG,8,24,81,0,0,0,0,-5.0362206879566545,23,82,0,0,0,0,-3.705417791721982,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,-1.3308028962346723,23,82,0,0,0,0,-3.705417791721982,22,75,0,-4.316216565077764,0,0,0,0.0,0,0,0,0.0,1,-1,-1.3308028962346723,1,7,0,0.6107987733557819,0,0,0,0.0
2020,REG,2020_08_TEN_CIN,CIN,TEN,8,32,118,2,0,0,0,0.20588039222638987,31,111,2,0,0,0,1.0710679086623707,1,7,0,0,0,0,-0.8651875164359808,0,0,0,0,0,0,0.0,32,118,2,0,0,0,0.20588039222638987,25,94,2,0.9671122675063082,2,2,0,0.0012071754317731,1,7,0,-0.8651875164359808,0,0,0.0,4,15,0,0.10274846572428938,0,0,0,0.0
2020,REG,2020_08_TEN_CIN,TEN,CIN,8,29,218,1,0,0,0,15.11339068529196,27,198,1,0,0,0,12.419091796735302,2,20,0,0,0,0,2.694298888556659,0,0,0,0,0,0,0.0,29,218,1,0,0,0,15.11339068529196,27,198,1,12.419091796735302,0,0,0,0.0,2,20,0,2.694298888556659,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_BAL_IND,BAL,IND,9,38,110,2,2,1,0,-7.448801977993249,34,93,2,2,1,0,-6.32345372039385,4,17,0,0,0,0,-1.1253482575993985,0,0,0,0,0,0,0.0,38,110,2,2,1,0,-7.448801977993249,23,53,1,-7.0516948797416665,9,41,1,2.079447097377852,4,17,0,-1.1253482575993985,0,0,0.0,1,-1,0,-0.7590731815434992,1,0,0,-0.5921327564865351
2020,REG,2020_09_BAL_IND,IND,BAL,9,21,112,1,1,1,0,-9.344688095297899,21,112,1,1,1,0,-9.344688095297899,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,112,1,1,1,0,-9.344688095297899,19,84,1,-11.197873546363555,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2,28,0,1.8531854510656556,0,0,0,0.0
2020,REG,2020_09_CAR_KC,CAR,KC,9,24,104,2,0,0,0,5.814504669811276,23,89,2,0,0,0,1.528080692928915,1,15,0,0,0,0,4.286423976882361,0,0,0,0,0,0,0.0,24,104,2,0,0,0,5.814504669811276,19,72,1,-0.6189437526560603,1,4,1,2.598097081121523,1,15,0,4.286423976882361,0,0,0.0,3,13,0,-0.45107263553654775,0,0,0,0.0
2020,REG,2020_09_CAR_KC,KC,CAR,9,11,36,0,0,0,0,1.0319386707851663,10,30,0,0,0,0,-0.6245919387438336,1,6,0,0,0,0,1.6565306095289998,0,0,0,0,0,0,0.0,11,36,0,0,0,0,1.0319386707851663,9,22,0,-1.2702446697512642,0,0,0,0.0,1,6,0,1.6565306095289998,0,0,0.0,1,8,0,0.6456527310074307,0,0,0,0.0
2020,REG,2020_09_CHI_TEN,CHI,TEN,9,20,56,0,1,0,0,-6.185601049510296,19,54,0,1,0,0,-5.605939601024147,1,2,0,0,0,0,-0.5796614484861493,0,0,0,0,0,0,0.0,20,56,0,1,0,0,-6.185601049510296,14,30,0,-7.46793427731609,1,0,0,-1.1680434648878872,1,2,0,-0.5796614484861493,0,0,0.0,3,13,0,0.1349611913319677,1,11,0,2.8950769498478617
2020,REG,2020_09_CHI_TEN,TEN,CHI,9,31,92,0,0,0,0,-5.351033755578101,28,89,0,0,0,0,-4.055348399851937,1,5,0,0,0,0,0.034572885953821235,2,-2,0,0,0,0,-1.330258241679985,29,94,0,0,0,0,-4.020775513898116,28,89,0,-4.055348399851937,0,0,0,0.0,1,5,0,0.034572885953821235,2,-2,-1.330258241679985,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_DEN_ATL,ATL,DEN,9,32,92,1,0,0,0,-9.526704995019827,29,82,1,0,0,0,-7.616684039763641,1,12,0,0,0,0,0.902158943703398,2,-2,0,0,0,0,-2.8121798989595845,30,94,1,0,0,0,-6.7145250960602425,27,77,1,-7.711707242473494,0,0,0,0.0,1,12,0,0.902158943703398,2,-2,-2.8121798989595845,1,4,0,-0.2440859819762409,1,1,0,0.3391091846860945
2020,REG,2020_09_DEN_ATL,DEN,ATL,9,22,103,1,1,0,0,-3.7168656038702466,16,56,0,1,0,0,-6.046833302534651,6,47,1,0,0,0,2.3299676986644045,0,0,0,0,0,0,0.0,22,103,1,1,0,0,-3.7168656038702466,14,41,0,-5.051525316433981,1,0,0,-2.7123424026649445,6,47,1,2.3299676986644045,0,0,0.0,1,15,0,1.7170344165642746,0,0,0,0.0
2020,REG,2020_09_DET_MIN,DET,MIN,9,27,129,0,0,0,0,-0.9216514751292983,26,124,0,0,0,0,-0.95535159972275,1,5,0,0,0,0,0.03370012459345162,0,0,0,0,0,0,0.0,27,129,0,0,0,0,-0.9216514751292983,25,122,0,-1.723864032186217,0,0,0,0.0,1,5,0,0.03370012459345162,0,0,0.0,1,2,0,0.7685124324634671,0,0,0,0.0
2020,REG,2020_09_DET_MIN,MIN,DET,9,34,275,2,0,0,0,8.886362155491954,34,275,2,0,0,0,8.886362155491954,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,34,275,2,0,0,0,8.886362155491954,34,275,2,8.886362155491955,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_GB_SF,GB,SF,9,31,111,0,0,0,0,-2.07508729446352,29,105,0,0,0,0,-3.278923017453854,1,7,0,0,0,0,1.203835722990334,1,-1,0,0,0,0,0.0,30,112,0,0,0,0,-2.07508729446352,25,90,0,-2.858623283348498,3,6,0,-1.1545244065346196,1,7,0,1.203835722990334,1,-1,0.0,1,9,0,0.7342246724292636,0,0,0,0.0
2020,REG,2020_09_GB_SF,SF,GB,9,17,55,1,0,0,0,-0.9138502730056648,17,55,1,0,0,0,-0.9138502730056648,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,17,55,1,0,0,0,-0.9138502730056648,16,55,1,2.4734059218317275,1,0,0,-3.387256194837392,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_HOU_JAX,HOU,JAX,9,28,107,1,2,1,0,-2.6527641951106506,19,57,1,2,1,0,-8.835138680355158,6,53,0,0,0,0,7.556146085262298,3,-3,0,0,0,0,-1.3737716000177898,25,110,1,2,1,0,-1.278992595092861,18,57,1,-7.769504952651915,1,0,0,-1.0656337277032435,6,53,0,7.556146085262298,3,-3,-1.3737716000177898,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_HOU_JAX,JAX,HOU,9,27,115,2,0,0,0,-1.6957504786259956,26,102,1,0,0,0,-4.000359516008756,1,13,1,0,0,0,2.3046090373827606,0,0,0,0,0,0,0.0,27,115,2,0,0,0,-1.6957504786259956,26,102,1,-4.000359516008756,0,0,0,0.0,1,13,1,2.3046090373827606,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_LV_LAC,LAC,LV,9,31,128,1,1,0,1,-0.3363628856804537,28,118,1,1,0,1,1.2236471839515177,3,10,0,0,0,0,-1.5600100696319714,0,0,0,0,0,0,0.0,31,128,1,1,0,1,-0.3363628856804537,24,97,1,2.8640277438680646,2,14,0,0.1438297198619693,3,10,0,-1.5600100696319714,0,0,0.0,2,7,0,-1.7842102797785158,0,0,0,0.0
2020,REG,2020_09_LV_LAC,LV,LAC,9,26,160,2,0,0,0,7.730333379120566,24,146,2,0,0,0,5.887049250304699,2,14,0,0,0,0,1.8432841288158666,0,0,0,0,0,0,0.0,26,160,2,0,0,0,7.730333379120566,23,136,2,5.288126382627525,0,0,0,0.0,2,14,0,1.8432841288158666,0,0,0.0,1,10,0,0.5989228676771745,0,0,0,0.0
2020,REG,2020_09_MIA_ARI,ARI,MIA,9,37,178,1,0,0,0,-0.01530202227877453,32,145,1,0,0,0,-1.2932314673089422,5,33,0,0,0,0,1.2779294450301677,0,0,0,0,0,0,0.0,37,178,1,0,0,0,-0.01530202227877453,26,72,0,-10.608543724869378,6,73,1,9.315312257560436,5,33,0,1.2779294450301677,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_MIA_ARI,MIA,ARI,9,25,91,1,0,0,0,-2.429300725460052,20,62,1,0,0,0,-4.636171045072842,3,31,0,0,0,0,2.20687031961279,2,-2,0,0,0,0,0.0,23,93,1,0,0,0,-2.429300725460052,18,56,1,-3.2378607781720343,2,6,0,-1.3983102669008076,3,31,0,2.20687031961279,2,-2,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_NE_NYJ,NE,NYJ,9,41,159,3,1,0,0,2.7438319468205505,39,157,3,1,0,0,3.21544224495301,1,3,0,0,0,0,-0.4716102981324588,1,-1,0,0,0,0,0.0,40,160,3,1,0,0,2.7438319468205505,28,127,1,0.6438004175433885,8,14,2,2.6973692330066115,1,3,0,-0.4716102981324588,1,-1,0.0,3,16,0,-0.1257274055969901,0,0,0,0.0
2020,REG,2020_09_NE_NYJ,NYJ,NE,9,18,65,0,0,0,0,-0.9006079653627239,18,65,0,0,0,0,-0.9006079653627239,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,18,65,0,0,0,0,-0.9006079653627239,18,65,0,-0.9006079653627239,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_NO_TB,NO,TB,9,37,138,1,0,0,0,-0.1900740495184431,31,120,1,0,0,0,1.8032209873199467,1,23,0,0,0,0,1.3159420054871591,5,-5,0,0,0,0,-3.309237042325549,32,143,1,0,0,0,3.119162992807106,24,88,1,-1.3332124701701105,6,31,0,1.6423150475020523,1,23,0,1.3159420054871591,5,-5,-3.309237042325549,0,0,0,0.0,1,1,0,1.4941184099880047
2020,REG,2020_09_NO_TB,TB,NO,9,5,8,0,0,0,0,-1.2458079536445439,4,9,0,0,0,0,-1.2458079536445439,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,0.0,4,9,0,0,0,0,-1.2458079536445439,4,9,0,-1.2458079536445439,0,0,0,0.0,0,0,0,0.0,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_NYG_WAS,NYG,WAS,9,35,166,1,1,0,1,-2.6012184845167217,32,169,1,1,0,1,0.5556494248448871,0,0,0,0,0,0,0.0,3,-3,0,0,0,0,-3.1568679093616088,32,169,1,1,0,1,0.5556494248448871,26,140,1,-0.2284987080493009,3,7,0,-0.5082166008651257,0,0,0,0.0,3,-3,-3.1568679093616088,2,20,0,0.8439739930909127,1,2,0,0.4483907406684011
2020,REG,2020_09_NYG_WAS,WAS,NYG,9,9,37,1,0,0,0,-0.9462998670060188,9,37,1,0,0,0,-0.9462998670060188,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,9,37,1,0,0,0,-0.9462998670060188,9,37,1,-0.9462998670060186,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_09_PIT_DAL,DAL,PIT,9,31,144,0,0,0,0,0.021348349320365223,29,118,0,0,0,0,-2.0227493157948944,2,26,0,0,0,0,2.0440976651152596,0,0,0,0,0,0,0.0,31,144,0,0,0,0,0.021348349320365223,27,108,0,-2.202116405206138,1,2,0,-0.4489071140997112,2,26,0,2.0440976651152596,0,0,0.0,1,8,0,0.628274203510955,0,0,0,0.0
2020,REG,2020_09_PIT_DAL,PIT,DAL,9,18,46,0,0,0,0,-8.16901485278504,17,38,0,0,0,0,-9.96570938109653,1,8,0,0,0,0,1.796694528311491,0,0,0,0,0,0,0.0,18,46,0,0,0,0,-8.16901485278504,15,30,0,-9.637176924734376,0,0,0,0.0,1,8,0,1.796694528311491,0,0,0.0,2,8,0,-0.32853245636215433,0,0,0,0.0
2020,REG,2020_09_SEA_BUF,BUF,SEA,9,19,34,2,0,0,0,-2.49583758831895,13,23,2,0,0,0,-1.6440969436662272,3,14,0,0,0,0,0.6735673266329334,3,-3,0,0,0,0,-1.525307971285656,16,37,2,0,0,0,-0.9705296170332938,11,19,1,-1.9646431580185888,1,3,1,0.9175735436729155,3,14,0,0.6735673266329334,3,-3,-1.525307971285656,1,1,0,-0.5970273293205537,0,0,0,0.0
2020,REG,2020_09_SEA_BUF,SEA,BUF,9,17,57,2,0,0,0,-0.7501610681647436,16,53,2,0,0,0,-0.6935662009054796,1,4,0,0,0,0,-0.056594867259263985,0,0,0,0,0,0,0.0,17,57,2,0,0,0,-0.7501610681647436,15,52,1,-3.3300120945787057,1,1,1,2.6364458936732262,1,4,0,-0.056594867259263985,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_BAL_NE,BAL,NE,10,28,115,0,2,0,0,-1.245101982553023,24,86,0,2,0,0,-2.7506135788862585,4,29,0,0,0,0,1.5055115963332353,0,0,0,0,0,0,0.0,28,115,0,2,0,0,-1.245101982553023,17,60,0,-2.6361327814520332,7,26,0,-0.11448079743422554,4,29,0,1.5055115963332353,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_BAL_NE,NE,BAL,10,38,173,1,0,0,0,2.028397828224116,36,175,1,0,0,0,4.079051349312068,0,0,0,0,0,0,0.0,2,-2,0,0,0,0,-2.050653521087952,36,175,1,0,0,0,4.079051349312068,28,152,0,2.828637093654834,8,23,1,1.2504142556572335,0,0,0,0.0,2,-2,-2.050653521087952,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_BUF_ARI,ARI,BUF,10,35,217,2,1,1,0,1.924509891337947,31,196,2,1,1,0,0.2278101411357044,4,21,0,0,0,0,1.6966997502022427,0,0,0,0,0,0,0.0,35,217,2,1,1,0,1.924509891337947,24,156,0,0.9676788414071767,7,40,2,-0.7398687002714724,4,21,0,1.6966997502022427,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_BUF_ARI,BUF,ARI,10,18,73,0,0,0,0,-2.3869595030327884,17,64,0,0,0,0,-3.2408781883777675,1,9,0,0,0,0,0.8539186853449792,0,0,0,0,0,0,0.0,18,73,0,0,0,0,-2.3869595030327884,11,35,0,-3.9294019010849293,6,29,0,0.6885237127071617,1,9,0,0.8539186853449792,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_CIN_PIT,CIN,PIT,10,21,139,0,0,0,0,2.8246737273293556,21,139,0,0,0,0,2.8246737273293556,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,139,0,0,0,0,2.8246737273293556,20,100,0,-1.9425404854700898,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,39,0,4.767214212799446
2020,REG,2020_10_CIN_PIT,PIT,CIN,10,20,44,0,0,0,0,-7.230632518301718,20,44,0,0,0,0,-7.230632518301718,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,20,44,0,0,0,0,-7.230632518301718,16,48,0,-4.255314662412275,1,0,0,-0.4680661952006631,0,0,0,0.0,0,0,0.0,3,-4,0,-2.5072516606887802,0,0,0,0.0
2020,REG,2020_10_DEN_LV,DEN,LV,10,19,66,0,0,0,0,-2.996927162486827,19,66,0,0,0,0,-2.996927162486827,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,19,66,0,0,0,0,-2.996927162486827,17,59,0,-2.173020730784629,2,7,0,-0.8239064317021983,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_DEN_LV,LV,DEN,10,41,203,4,0,0,0,3.3412681301706466,37,193,4,0,0,0,3.078401090635452,2,12,0,0,0,0,0.2628670395351946,2,-2,0,0,0,0,0.0,39,205,4,0,0,0,3.3412681301706466,37,193,4,3.0784010906354524,0,0,0,0.0,2,12,0,0.2628670395351946,2,-2,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_HOU_CLE,CLE,HOU,10,41,231,1,0,0,0,0.4712715524365194,38,230,1,0,0,0,7.250970615132246,1,3,0,0,0,0,-0.9522071066312492,2,-2,0,0,0,0,-5.827491956064478,39,233,1,0,0,0,6.298763508500997,38,230,1,7.250970615132246,0,0,0,0.0,1,3,0,-0.9522071066312492,2,-2,-5.827491956064478,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_HOU_CLE,HOU,CLE,10,22,90,0,0,0,0,0.01331143593415618,19,79,0,0,0,0,-2.2780161147238687,2,12,0,0,0,0,2.291327550658025,1,-1,0,0,0,0,0.0,21,91,0,0,0,0,0.01331143593415618,14,54,0,-1.7468226581113413,5,25,0,-0.5311934566125274,2,12,0,2.291327550658025,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_IND_TEN,IND,TEN,10,29,133,2,0,0,0,-1.0171973938704468,29,133,2,0,0,0,-1.0171973938704468,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,29,133,2,0,0,0,-1.0171973938704468,27,110,1,-4.8415835737250745,1,2,1,1.6559382319101132,0,0,0,0.0,0,0,0.0,1,21,0,2.1684479479445145,0,0,0,0.0
2020,REG,2020_10_IND_TEN,TEN,IND,10,32,157,1,0,0,0,0.5340049758960963,30,148,1,0,0,0,-0.8433764211658852,2,9,0,0,0,0,1.3773813970619815,0,0,0,0,0,0,0.0,32,157,1,0,0,0,0.5340049758960963,29,147,0,-1.4590178324724545,0,0,0,0.0,2,9,0,1.3773813970619815,0,0,0.0,0,0,0,0.0,1,1,1,0.6156414113065694
2020,REG,2020_10_JAX_GB,GB,JAX,10,25,80,1,0,0,0,-4.36007163344766,22,76,0,0,0,0,-4.757668252772419,1,5,1,0,0,0,1.806014616973698,2,-1,0,0,0,0,-1.4084179976489395,23,81,1,0,0,0,-2.9516536357987206,22,76,0,-4.757668252772419,0,0,0,0.0,1,5,1,1.806014616973698,2,-1,-1.4084179976489395,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_JAX_GB,JAX,GB,10,23,109,0,0,0,0,0.2518717395141721,23,109,0,0,0,0,0.2518717395141721,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,23,109,0,0,0,0,0.2518717395141721,23,109,0,0.2518717395141721,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_LAC_MIA,LAC,MIA,10,29,99,1,0,0,0,3.0619720960967243,26,90,1,0,0,0,2.3112055699457414,2,10,0,0,0,0,0.7507665261509828,1,-1,0,0,0,0,0.0,28,100,1,0,0,0,3.0619720960967243,25,89,0,-0.2190308643621397,1,1,1,2.5302364343078807,2,10,0,0.7507665261509828,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_LAC_MIA,MIA,LAC,10,32,111,1,1,1,0,-11.546375740319766,28,114,1,1,1,0,-9.842449413554553,1,1,0,0,0,0,-0.3914652093080804,3,-4,0,0,0,0,-1.3124611174571328,29,115,1,1,1,0,-10.233914622862633,26,112,1,-1.4317679525122937,2,2,0,-8.410681461042259,1,1,0,-0.3914652093080804,3,-4,-1.3124611174571328,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_MIN_CHI,CHI,MIN,10,17,41,0,1,0,0,-5.654914764862042,16,39,0,1,0,0,-5.270717687148135,1,2,0,0,0,0,-0.3841970777139068,0,0,0,0,0,0,0.0,17,41,0,1,0,0,-5.654914764862042,4,9,0,-1.3175105090485886,0,0,0,0.0,1,2,0,-0.3841970777139068,0,0,0.0,12,30,0,-3.9532071780995466,0,0,0,0.0
2020,REG,2020_10_MIN_CHI,MIN,CHI,10,33,99,0,1,0,0,-8.18515366257634,32,100,0,1,0,0,-7.2235009413561775,0,0,0,0,0,0,0.0,1,-1,0,0,0,0,-0.9616527212201618,32,100,0,1,0,0,-7.2235009413561775,32,100,0,-7.2235009413561775,0,0,0,0.0,0,0,0,0.0,1,-1,-0.9616527212201618,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_PHI_NYG,NYG,PHI,10,36,151,3,0,0,0,3.5177129350644583,32,134,3,0,0,0,4.674805313248192,2,19,0,0,0,0,1.419146841391921,2,-2,0,0,0,0,-2.5762392195756547,34,153,3,0,0,0,6.093952154640113,26,87,2,2.284667369867214,5,47,1,3.7167288456694223,2,19,0,1.419146841391921,2,-2,-2.5762392195756547,0,0,0,0.0,1,0,0,-1.3265909022884443
2020,REG,2020_10_PHI_NYG,PHI,NYG,10,23,156,2,2,0,0,8.428235908504575,22,153,2,2,0,0,8.830480689182878,1,3,0,0,0,0,-0.4022447806783021,0,0,0,0,0,0,0.0,23,156,2,2,0,0,8.428235908504575,19,153,2,9.080602800706401,3,0,0,-0.2501221115235239,1,3,0,-0.4022447806783021,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_SEA_LA,LA,SEA,10,29,106,3,0,0,0,-0.9993649836978871,25,103,3,0,0,0,0.9387010636855853,2,5,0,0,0,0,-0.43439337133895606,2,-2,0,0,0,0,-1.5036726760445165,27,108,3,0,0,0,0.5043076923466292,23,99,3,-0.4100923796067941,1,1,0,1.4801105909282342,2,5,0,-0.43439337133895606,2,-2,-1.5036726760445165,1,3,0,-0.13131714763585478,0,0,0,0.0
2020,REG,2020_10_SEA_LA,SEA,LA,10,22,113,1,1,1,0,-4.692685403628274,15,53,1,1,1,0,-4.891716670070308,7,60,0,0,0,0,0.19903126644203423,0,0,0,0,0,0,0.0,22,113,1,1,1,0,-4.692685403628274,13,51,1,0.0385773016023453,1,0,0,-4.460146389901637,7,60,0,0.19903126644203423,0,0,0.0,1,2,0,-0.4701475817710161,0,0,0,0.0
2020,REG,2020_10_SF_NO,NO,SF,10,30,114,2,2,1,0,-2.9531227311235853,25,117,2,2,1,0,-3.170753618236631,1,3,0,0,0,0,0.2176308871130459,4,-6,0,0,0,0,0.0,26,120,2,2,1,0,-2.9531227311235853,17,72,2,-0.1600831833202391,8,45,0,-3.010670434916392,1,3,0,0.2176308871130459,4,-6,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_SF_NO,SF,NO,10,25,49,0,0,0,0,-11.882781537715346,24,46,0,0,0,0,-11.659701965516433,1,3,0,0,0,0,-0.2230795721989125,0,0,0,0,0,0,0.0,25,49,0,0,0,0,-11.882781537715346,22,49,0,-10.894903584965505,0,0,0,0.0,1,3,0,-0.2230795721989125,0,0,0.0,1,-8,0,-1.6480181603692472,1,5,0,0.8832197798183188
2020,REG,2020_10_TB_CAR,CAR,TB,10,16,65,1,0,0,0,0.11181643710006038,13,49,0,0,0,0,-0.7888455966021867,3,16,1,0,0,0,0.9006620337022471,0,0,0,0,0,0,0.0,16,65,1,0,0,0,0.11181643710006038,10,45,0,0.15509533486329005,0,0,0,0.0,3,16,1,0.9006620337022471,0,0,0.0,3,4,0,-0.9439409314654768,0,0,0,0.0
2020,REG,2020_10_TB_CAR,TB,CAR,10,37,210,2,0,0,0,3.9687570744896794,33,209,2,0,0,0,5.107311680505518,1,1,0,0,0,0,-1.1385546060158385,3,0,0,0,0,0,0.0,34,210,2,0,0,0,3.9687570744896794,31,211,1,4.983598967752186,1,1,1,0.7309492414060514,1,1,0,-1.1385546060158385,3,0,0.0,1,-3,0,-0.6072365286527202,0,0,0,0.0
2020,REG,2020_10_WAS_DET,DET,WAS,10,21,105,0,0,0,0,-0.730871446896344,21,105,0,0,0,0,-0.730871446896344,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,21,105,0,0,0,0,-0.730871446896344,21,105,0,-0.730871446896344,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_10_WAS_DET,WAS,DET,10,26,89,3,0,0,0,1.3177579317125492,24,85,3,0,0,0,1.2008105993154459,1,5,0,0,0,0,0.11694733239710332,1,-1,0,0,0,0,0.0,25,90,3,0,0,0,1.3177579317125492,23,58,3,-0.7149616462993432,0,0,0,0.0,1,5,0,0.11694733239710332,1,-1,0.0,1,27,0,1.9157722456147892,0,0,0,0.0
2020,REG,2020_11_ARI_SEA,ARI,SEA,11,18,57,1,0,0,0,-2.2369786395283886,16,43,1,0,0,0,-2.957523917226354,2,14,0,0,0,0,0.7205452776979655,0,0,0,0,0,0,0.0,18,57,1,0,0,0,-2.2369786395283886,13,42,1,-0.6268016246322082,3,1,0,-2.330722292594146,2,14,0,0.7205452776979655,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_ARI_SEA,SEA,ARI,11,31,165,1,2,0,0,2.510667626862414,23,123,1,2,0,0,1.6284273278433827,7,43,0,0,0,0,0.8822402990190312,1,-1,0,0,0,0,0.0,30,166,1,2,0,0,2.510667626862414,21,123,1,3.4587488144170493,2,0,0,-1.8303214865736663,7,43,0,0.8822402990190312,1,-1,0.0,0,0,0,0.0,0,0,0,0.0
2020,REG,2020_11_ATL_NO,ATL,NO,11,14,52,0,0,0,0,-2.8226609300472774,14,52,0,0,0,0,-2.8226609300472774,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,14,52,0,0,0,0,-2.8226609300472774,13,49,0,-2.4836908691213466,0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,3,0,-0.33897006092593074,0,0,0,0.0
